 


  
  

NCAA Men's Basketball
Division IWon-Lost Percentage
Through Games 03/11/2020


"Rank","Name","W","L","Pct"
"226","Northern Ky.","32","23-9","574"
"","Cal St. Fullerton","31","11-20","574"
"228","Hartford","33","18-15","575"
"229","Little Rock","31","21-10","577"
"","Arizona St.","31","20-11","577"
"","UConn","31","19-12","577"
"","Wichita St.","31","23-8","577"
"","Southeast Mo. St.","31","7-24","577"
"","North Dakota","33","15-18","577"
"","New Orleans","30","9-21","577"
"236","Eastern Wash.","31","23-8","578"
"237","Youngstown St.","33","18-15","579"
"","UMES","32","5-27","579"
"239","NC State","32","20-12","580"
"240","Providence","31","19-12","581"
"","Central Conn. St.","31","4-27","581"
"","Seattle U","29","14-15","581"
"243","Pepperdine","32","16-16","582"
"244","Towson","32","19-13","583"
"245","Miami (OH)","32","13-19","584"
"","San Diego","32","9-23","584"
"","Louisiana","33","14-19","584"
"248","Incarnate Word","31","9-22","585"
"","Troy","31","9-22","585"
"","UNC Greensboro","32","23-9","585"
"251","La Salle","30","15-15","586"
"","St. Francis Brooklyn","31","13-18","586"
"","Houston Baptist","29","4-25","586"
"","Mississippi Val.","30","3-27","586"
"255","Portland St.","32","18-14","587"
"256","Bryant","32","15-17","588"
"","UC Irvine","32","21-11","588"
"","Northwestern St.","30","15-15","588"
"259","N.C. Central","31","18-13","589"
"","Grambling","32","17-15","589"
"261","High Point","32","9-23","590"
"262","Georgia Tech","31","17-14","591"
"263","Bethune-Cookman","30","16-14","592"
"","Wake Forest","31","13-18","592"
"","VMI","33","9-24","592"
"266","UC Davis","32","14-18","593"
"","Arizona","32","21-11","593"
"","Chicago St.","29","4-25","593"
"","Wofford","35","19-16","593"
"270","Nicholls St.","31","21-10","594"
"271","Presbyterian","32","10-22","595"
"272","UTRGV","30","14-16","596"
"","Longwood","32","14-18","596"
"","Kent St.","32","20-12","596"
"275","Texas St.","32","21-11","597"
"","Auburn","31","25-6","597"
"277","ETSU","34","30-4","598"
"278","Missouri St.","33","16-17","599"
"279","Buffalo","32","20-12","600"
"","San Francisco","34","22-12","600"
"281","Mercer","32","17-15","601"
"","California","32","14-18","601"
"283","Eastern Ky.","33","16-17","602"
"","Marshall","32","17-15","602"
"","St. John's (NY)","32","17-15","602"
"","Valparaiso","35","19-16","602"
"287","Canisius","32","12-20","603"
"288","UNC Asheville","31","15-16","604"
"","Wagner","29","8-21","604"
"","Georgia","32","16-16","604"
"","Austin Peay","33","21-12","604"
"292","Norfolk St.","31","16-15","605"
"293","LMU (CA)","32","11-21","606"
"294","SIUE","31","8-23","607"
"","Memphis","31","21-10","607"
"296","Houston","31","23-8","608"
"297","Howard","33","4-29","609"
"","Nevada","31","19-12","609"
"299","Texas Southern","32","16-16","610"
"300","Kansas St.","32","11-21","611"
"","DePaul","32","16-16","611"
"302","A&M-Corpus Christi","32","14-18","614"
"","Vanderbilt","32","11-21","614"
"304","Ark.-Pine Bluff","30","4-26","617"
"305","Middle Tenn.","31","8-23","620"
"","Southern Utah","32","17-15","620"
"307","Monmouth","31","18-13","621"
"","Ole Miss","32","15-17","621"
"309","Alabama","31","16-15","622"
"310","USC Upstate","33","13-20","626"
"","Wyoming","33","9-24","626"
"312","Denver","31","7-24","627"
"","Jackson St.","32","15-17","627"
"314","Montana","31","18-13","628"
"315","Saint Peter's","30","18-12","629"
"","Cal Poly","30","7-23","629"
"317","Bucknell","34","14-20","632"
"318","Pacific","33","23-10","633"
"319","Manhattan","31","13-18","634"
"","Green Bay","33","17-16","634"
"321","Central Ark.","31","10-21","637"
"322","Alabama St.","32","8-24","638"
"","Arkansas","32","20-12","638"
"324","UMKC","30","16-14","640"
"325","Sam Houston St.","31","18-13","642"
"326","East Carolina","31","11-20","643"
"327","UTSA","32","13-19","644"
"328","Cleveland St.","32","11-21","648"
"329","SFA","31","28-3","649"
"330","Hampton","34","15-19","650"
"331","Southeastern La.","31","8-23","654"
"332","Arkansas St.","32","16-16","655"
"333","Missouri","31","15-16","656"
"334","UNLV","32","17-15","657"
"335","Elon","34","13-21","660"
"336","Abilene Christian","31","20-11","661"
"337","CSU Bakersfield","31","12-19","662"
"338","Delaware St.","32","6-26","663"
"339","Milwaukee","31","12-19","668"
"","N.C. A&T","32","17-15","668"
"","Santa Clara","33","20-13","668"
"342","Tennessee St.","33","18-15","674"
"343","Southern U.","31","17-15","679"
"344","UIC","35","18-17","683"
"345","Georgia St.","32","19-13","684"
"","Winthrop","34","24-10","684"
"347","Morgan St.","31","15-16","698"
"348","Prairie View","32","19-13","705"
"349","South Carolina","31","18-13","723"
"350","Coastal Caro.","33","16-17","728"
Reclassifying
"NR","Merrimack","31","20-11","536"
"NR","California Baptist","31","21-10","571"
"NR","North Ala.","30","13-17","590"

NCAA Men's Basketball
Division ITurnovers Forced
Through Games 03/11/2020


"Rank","Name","GM","Opp TO","Avg"
"1","SFA","31","670","21.61"
"2","Abilene Christian","31","617","19.90"
"3","Sam Houston St.","31","577","18.61"
"","Nicholls St.","31","577","18.61"
"5","Eastern Ky.","33","603","18.27"
"6","UNC Greensboro","32","577","18.03"
"7","Prairie View","32","567","17.72"
"8","UTRGV","30","526","17.53"
"9","Southeastern La.","31","541","17.45"
"10","N.C. Central","31","534","17.23"
"11","Lamar University","32","546","17.06"
"12","VCU","31","528","17.03"
"13","St. John's (NY)","32","540","16.88"
"14","Eastern Mich.","32","537","16.78"
"15","UNC Asheville","31","518","16.71"
"16","Florida St.","31","516","16.65"
"17","Central Mich.","32","528","16.50"
"18","N.C. A&T","32","527","16.47"
"19","Arizona St.","31","509","16.42"
"20","Kansas St.","32","525","16.41"
"21","FIU","32","522","16.31"
"","Jackson St.","32","522","16.31"
"23","Monmouth","31","504","16.26"
"24","Furman","32","518","16.19"
"25","New Orleans","30","483","16.10"
"","Tulane","30","483","16.10"
"27","Norfolk St.","31","498","16.06"
"28","Texas Tech","31","497","16.03"
"29","Arkansas","32","512","16.00"
"30","DePaul","32","510","15.94"
"31","Georgia St.","32","508","15.88"
"32","Ga. Southern","33","523","15.85"
"33","ETSU","34","535","15.74"
"34","Bethune-Cookman","30","471","15.70"
"35","Loyola Chicago","32","502","15.69"
"36","Florida A&M","27","422","15.63"
"37","West Virginia","31","484","15.61"
"38","UConn","31","483","15.58"
"39","Stanford","32","498","15.56"
"40","South Carolina","31","482","15.55"
"41","Pittsburgh","33","511","15.48"
"42","Marshall","32","493","15.41"
"43","Canisius","32","492","15.38"
"44","South Fla.","31","476","15.35"
"45","Eastern Ill.","32","490","15.31"
"46","Portland St.","32","489","15.28"
"47","Baylor","30","456","15.20"
"","UMKC","30","456","15.20"
"49","Fla. Atlantic","32","485","15.16"
"50","Rhode Island","30","454","15.13"
"","Saint Peter's","30","454","15.13"
"52","Milwaukee","31","467","15.06"
"53","UMES","32","482","15.06"
"54","Duke","31","465","15.00"
"","Washington St.","32","480","15.00"
"56","Providence","31","464","14.97"
"57","Austin Peay","33","493","14.94"
"58","Texas Southern","32","478","14.94"
"59","Grambling","32","477","14.91"
"60","Manhattan","31","462","14.90"
"61","Memphis","31","461","14.87"
"62","Texas A&M","30","444","14.80"
"","Louisiana Tech","30","444","14.80"
"64","Delaware St.","32","473","14.78"
"65","Coppin St.","31","458","14.77"
"66","Robert Morris","34","502","14.76"
"67","New Mexico","33","486","14.73"
"68","Troy","31","455","14.68"
"","Tulsa","31","455","14.68"
"70","Texas St.","32","469","14.66"
"71","Winthrop","34","497","14.62"
"72","Iowa St.","32","467","14.59"
"73","Boston College","32","466","14.56"
"","Arizona","32","466","14.56"
"75","Green Bay","33","480","14.55"
"76","Long Beach St.","32","463","14.47"
"","Northern Ky.","32","463","14.47"
"","Buffalo","32","463","14.47"
"79","Incarnate Word","31","448","14.45"
"80","Appalachian St.","33","476","14.42"
"81","Middle Tenn.","31","447","14.42"
"82","Alabama St.","32","461","14.41"
"83","Eastern Wash.","31","446","14.39"
"84","Montana","31","445","14.35"
"85","Belmont","33","473","14.33"
"86","Morgan St.","31","444","14.32"
"","Wichita St.","31","444","14.32"
"88","UCF","30","429","14.30"
"","La Salle","30","429","14.30"
"90","Cleveland St.","32","457","14.28"
"91","Wright St.","32","456","14.25"
"92","NC State","32","455","14.22"
"93","Longwood","32","454","14.19"
"","Jacksonville St.","32","454","14.19"
"95","Samford","33","468","14.18"
"96","Valparaiso","35","496","14.17"
"97","Massachusetts","31","439","14.16"
"98","Kent St.","32","453","14.16"
"","San Diego St.","32","453","14.16"
"100","Ark.-Pine Bluff","30","424","14.13"
"101","Sacramento St.","30","423","14.10"
"102","Missouri","31","437","14.10"
"103","Oklahoma St.","32","451","14.09"
"","TCU","32","451","14.09"
"105","Cincinnati","30","422","14.07"
"106","Alabama","31","436","14.06"
"107","Syracuse","32","449","14.03"
"","Arkansas St.","32","449","14.03"
"109","LIU Brooklyn","33","463","14.03"
"110","Central Ark.","31","434","14.00"
"","The Citadel","30","420","14.00"
"112","Santa Clara","33","461","13.97"
"113","South Alabama","31","433","13.97"
"114","Mississippi Val.","30","419","13.97"
"115","Brown","27","377","13.96"
"116","UC Davis","32","446","13.94"
"","UTSA","32","446","13.94"
"118","St. Francis Brooklyn","31","432","13.94"
"119","Louisiana","33","459","13.91"
"120","Pepperdine","32","445","13.91"
"121","Southern U.","31","431","13.90"
"122","Niagara","32","444","13.88"
"123","Fordham","31","430","13.87"
"","Little Rock","31","430","13.87"
"","Georgia Tech","31","430","13.87"
"","Richmond","31","430","13.87"
"127","Bucknell","34","471","13.85"
"128","Coastal Caro.","33","457","13.85"
"129","Vanderbilt","32","443","13.84"
"","Nebraska","32","443","13.84"
"131","Campbell","31","429","13.84"
"132","Duquesne","30","415","13.83"
"","Alcorn","30","415","13.83"
"134","Boise St.","32","442","13.81"
"135","New Mexico St.","31","428","13.81"
"136","American","30","414","13.80"
"","Seton Hall","30","414","13.80"
"138","Howard","33","455","13.79"
"139","Saint Francis (PA)","32","441","13.78"
"140","Texas","31","427","13.77"
"141","North Texas","31","426","13.74"
"","Saint Louis","31","426","13.74"
"143","Marist","30","412","13.73"
"","Northwestern St.","30","412","13.73"
"","Rider","30","412","13.73"
"146","USC Upstate","33","453","13.73"
"147","Charlotte","29","398","13.72"
"148","UTEP","32","439","13.72"
"149","Washington","32","438","13.69"
"150","Tennessee Tech","31","424","13.68"
"151","Hofstra","34","465","13.68"
"152","Western Ky.","30","410","13.67"
"153","Seattle U","29","396","13.66"
"154","Ball St.","31","423","13.65"
"155","FGCU","32","436","13.63"
"156","Southern Ill.","32","435","13.59"
"","McNeese","32","435","13.59"
"","Ole Miss","32","435","13.59"
"159","Oregon","31","419","13.52"
"","Purdue","31","419","13.52"
"","SIUE","31","419","13.52"
"162","Auburn","31","418","13.48"
"","Clemson","31","418","13.48"
"164","Georgetown","32","431","13.47"
"165","Oral Roberts","31","417","13.45"
"","Illinois St.","31","417","13.45"
"167","UMass Lowell","32","430","13.44"
"168","Gonzaga","33","443","13.42"
"169","Charleston So.","32","429","13.41"
"170","Cal Poly","30","402","13.40"
"171","CSU Bakersfield","31","415","13.39"
"172","Hartford","33","441","13.36"
"173","Portland","32","427","13.34"
"174","UMBC","33","440","13.33"
"","Hawaii","30","400","13.33"
"176","East Carolina","31","413","13.32"
"177","Penn St.","31","412","13.29"
"178","Colorado","32","425","13.28"
"179","Wagner","29","385","13.28"
"180","Purdue Fort Wayne","33","438","13.27"
"181","Akron","31","410","13.23"
"","Temple","31","410","13.23"
"183","Stony Brook","33","436","13.21"
"184","San Jose St.","31","409","13.19"
"185","Georgia","32","422","13.19"
"186","Houston Baptist","29","382","13.17"
"187","Central Conn. St.","31","408","13.16"
"188","Kansas","31","407","13.13"
"189","A&M-Corpus Christi","32","420","13.13"
"","Xavier","32","420","13.13"
"191","San Diego","32","419","13.09"
"192","Northeastern","33","432","13.09"
"193","San Francisco","34","444","13.06"
"194","Tennessee","31","404","13.03"
"","Cal St. Fullerton","31","404","13.03"
"","UCLA","31","404","13.03"
"197","UNCW","32","417","13.03"
"198","VMI","33","429","13.00"
"199","Dayton","31","402","12.97"
"","Rutgers","31","402","12.97"
"201","Northern Ariz.","30","389","12.97"
"202","Iona","29","376","12.97"
"203","Murray St.","32","414","12.94"
"204","Fairleigh Dickinson","30","388","12.93"
"205","Florida","31","400","12.90"
"206","Harvard","29","374","12.90"
"207","Albany (NY)","32","412","12.88"
"","Loyola Maryland","32","412","12.88"
"","BYU","32","412","12.88"
"210","Wyoming","33","424","12.85"
"211","Southern California","31","398","12.84"
"212","Vermont","33","423","12.82"
"213","Mercer","32","410","12.81"
"214","George Mason","32","409","12.78"
"215","Alabama A&M","30","383","12.77"
"216","Denver","31","395","12.74"
"217","Indiana St.","30","382","12.73"
"218","CSUN","32","407","12.72"
"219","Colorado St.","32","406","12.69"
"","IUPUI","32","406","12.69"
"","Ohio","32","406","12.69"
"222","Southern Utah","32","404","12.63"
"223","Utah Valley","30","378","12.60"
"224","Morehead St.","32","403","12.59"
"","Rice","32","403","12.59"
"226","Cornell","27","340","12.59"
"227","Kennesaw St.","29","365","12.59"
"228","SMU","30","377","12.57"
"229","Old Dominion","32","402","12.56"
"230","South Carolina St.","29","364","12.55"
"231","Southeast Mo. St.","31","389","12.55"
"232","Fairfield","32","401","12.53"
"","Gardner-Webb","32","401","12.53"
"234","Maine","31","388","12.52"
"235","Missouri St.","33","413","12.52"
"236","Western Caro.","31","387","12.48"
"237","Miami (OH)","32","399","12.47"
"238","UIC","35","436","12.46"
"239","Tennessee St.","33","411","12.45"
"240","Southern Miss.","31","386","12.45"
"241","Lipscomb","32","398","12.44"
"242","Wofford","35","435","12.43"
"243","UT Martin","29","360","12.41"
"244","High Point","32","397","12.41"
"245","Miami (FL)","31","384","12.39"
"","Oregon St.","31","384","12.39"
"","Iowa","31","384","12.39"
"248","Utah St.","34","421","12.38"
"249","NJIT","30","371","12.37"
"250","Creighton","31","383","12.35"
"251","Pacific","33","407","12.33"
"252","UT Arlington","32","394","12.31"
"253","Oakland","33","406","12.30"
"254","LMU (CA)","32","393","12.28"
"","Indiana","32","393","12.28"
"256","Ohio St.","31","380","12.26"
"257","UAB","32","392","12.25"
"258","Drake","34","416","12.24"
"259","Houston","31","379","12.23"
"260","Utah","31","378","12.19"
"","UC Santa Barbara","31","378","12.19"
"262","Colgate","34","413","12.15"
"263","Yale","30","364","12.13"
"264","Bradley","34","412","12.12"
"265","Col. of Charleston","31","375","12.10"
"266","Bryant","32","387","12.09"
"267","Detroit Mercy","31","374","12.06"
"268","UNLV","32","386","12.06"
"269","Youngstown St.","33","398","12.06"
"270","New Hampshire","30","361","12.03"
"271","St. Bonaventure","31","373","12.03"
"272","Lehigh","32","385","12.03"
"273","Liberty","34","409","12.03"
"274","Kentucky","31","372","12.00"
"","Penn","27","324","12.00"
"276","Virginia Tech","32","382","11.94"
"277","Army West Point","30","358","11.93"
"278","LSU","31","368","11.87"
"279","Elon","34","403","11.85"
"280","Bowling Green","31","367","11.84"
"281","Chattanooga","33","390","11.82"
"282","Toledo","32","378","11.81"
"283","Virginia","30","354","11.80"
"284","Saint Mary's (CA)","34","401","11.79"
"285","Evansville","32","377","11.78"
"286","Princeton","27","318","11.78"
"287","Louisville","31","365","11.77"
"288","Chicago St.","29","341","11.76"
"289","Delaware","33","387","11.73"
"","Stetson","33","387","11.73"
"291","Weber St.","32","375","11.72"
"","UC Irvine","32","375","11.72"
"293","Maryland","31","363","11.71"
"294","Siena","30","351","11.70"
"295","James Madison","30","350","11.67"
"296","Presbyterian","32","373","11.66"
"","Notre Dame","32","373","11.66"
"298","Boston U.","34","396","11.65"
"299","Oklahoma","31","361","11.65"
"","Illinois","31","361","11.65"
"301","Omaha","32","372","11.63"
"302","Navy","30","348","11.60"
"","Davidson","30","348","11.60"
"304","Butler","31","359","11.58"
"305","Western Ill.","26","301","11.58"
"306","Northern Ill.","31","358","11.55"
"307","California","32","368","11.50"
"","Western Mich.","32","368","11.50"
"309","North Florida","33","379","11.48"
"310","Mississippi St.","31","356","11.48"
"311","La.-Monroe","29","333","11.48"
"312","North Carolina","33","378","11.45"
"313","Villanova","31","355","11.45"
"314","Mt. St. Mary's","32","366","11.44"
"","Air Force","32","366","11.44"
"316","Columbia","30","343","11.43"
"317","South Dakota","32","365","11.41"
"318","Idaho St.","30","341","11.37"
"319","Hampton","34","386","11.35"
"320","Montana St.","31","351","11.32"
"321","Northern Colo.","31","350","11.29"
"322","Michigan","31","349","11.26"
"323","Idaho","32","358","11.19"
"324","Sacred Heart","33","369","11.18"
"325","Grand Canyon","30","335","11.17"
"326","South Dakota St.","32","357","11.16"
"327","Drexel","33","368","11.15"
"328","Dartmouth","29","323","11.14"
"329","Radford","32","355","11.09"
"330","Michigan St.","31","341","11.00"
"","North Dakota","33","363","11.00"
"332","Jacksonville","32","351","10.97"
"333","Marquette","30","329","10.97"
"334","Wisconsin","31","339","10.94"
"335","Towson","32","349","10.91"
"336","Wake Forest","31","338","10.90"
"","Nevada","31","338","10.90"
"338","UC Riverside","32","346","10.81"
"339","Holy Cross","32","344","10.75"
"340","Minnesota","31","333","10.74"
"341","Northwestern","31","331","10.68"
"342","George Washington","32","339","10.59"
"343","UNI","31","326","10.52"
"344","Fresno St.","30","315","10.50"
"345","Saint Joseph's","32","330","10.31"
"346","North Dakota St.","33","339","10.27"
"347","William & Mary","32","317","9.91"
"348","Binghamton","29","287","9.90"
"349","Quinnipiac","30","293","9.77"
"350","Lafayette","31","298","9.61"
Reclassifying
"NR","Merrimack","31","540","17.42"
"NR","North Ala.","30","420","14.00"
"NR","California Baptist","31","335","10.81"

NCAA Men's Basketball
Division IOffensive Rebounds Per Game
Through Games 03/11/2020


"Rank","Name","GM","W-L","ORebs","RPG"
"1","West Virginia","31","21-10","471","15.19"
"2","Buffalo","32","20-12","463","14.47"
"3","Houston","31","23-8","447","14.42"
"4","Portland St.","32","18-14","451","14.09"
"5","Youngstown St.","33","18-15","455","13.79"
"6","North Carolina","33","14-19","454","13.76"
"7","Auburn","31","25-6","420","13.55"
"8","Coastal Caro.","33","16-17","442","13.39"
"9","Winthrop","34","24-10","450","13.24"
"10","Sacred Heart","33","20-13","436","13.21"
"11","SFA","31","28-3","409","13.19"
"12","Providence","31","19-12","406","13.10"
"13","Morgan St.","31","15-16","405","13.06"
"14","Baylor","30","26-4","387","12.90"
"15","UNC Greensboro","32","23-9","412","12.88"
"16","CSU Bakersfield","31","12-19","398","12.84"
"17","Purdue","31","16-15","394","12.71"
"","Duke","31","25-6","394","12.71"
"19","Illinois","31","21-10","393","12.68"
"","UConn","31","19-12","393","12.68"
"21","St. John's (NY)","32","17-15","405","12.66"
"22","Saint Louis","31","23-8","391","12.61"
"23","Saint Peter's","30","18-12","377","12.57"
"24","UNLV","32","17-15","396","12.38"
"25","Brown","27","15-12","334","12.37"
"26","Houston Baptist","29","4-25","353","12.17"
"27","Bryant","32","15-17","389","12.16"
"","Wright St.","32","25-7","389","12.16"
"29","Troy","31","9-22","376","12.13"
"30","LSU","31","21-10","375","12.10"
"31","Wichita St.","31","23-8","374","12.06"
"32","Navy","30","14-16","361","12.03"
"33","Rhode Island","30","21-9","360","12.00"
"34","Mississippi St.","31","20-11","371","11.97"
"35","Florida A&M","27","12-15","323","11.96"
"36","Pittsburgh","33","16-17","394","11.94"
"37","UCLA","31","19-12","370","11.94"
"","South Carolina","31","18-13","370","11.94"
"39","Texas Southern","32","16-16","381","11.91"
"40","Bethune-Cookman","30","16-14","357","11.90"
"41","Xavier","32","19-13","380","11.88"
"","George Mason","32","17-15","380","11.88"
"43","Austin Peay","33","21-12","390","11.82"
"44","Georgetown","32","15-17","378","11.81"
"45","Georgia","32","16-16","377","11.78"
"46","Rutgers","31","20-11","365","11.77"
"47","Oral Roberts","31","17-14","364","11.74"
"48","Alabama","31","16-15","363","11.71"
"49","Old Dominion","32","13-19","374","11.69"
"50","Georgia St.","32","19-13","373","11.66"
"51","Detroit Mercy","31","8-23","361","11.65"
"","Northern Ill.","31","18-13","361","11.65"
"53","Nicholls St.","31","21-10","360","11.61"
"","Minnesota","31","15-16","360","11.61"
"55","DePaul","32","16-16","371","11.59"
"56","Cleveland St.","32","11-21","370","11.56"
"","IUPUI","32","7-25","370","11.56"
"58","UC Irvine","32","21-11","368","11.50"
"59","Norfolk St.","31","16-15","356","11.48"
"","Milwaukee","31","12-19","356","11.48"
"61","SMU","30","19-11","344","11.47"
"","New Hampshire","30","15-15","344","11.47"
"63","Iowa","31","20-11","355","11.45"
"64","High Point","32","9-23","365","11.41"
"65","N.C. A&T","32","17-15","364","11.38"
"","Towson","32","19-13","364","11.38"
"67","South Fla.","31","14-17","352","11.35"
"","Florida St.","31","26-5","352","11.35"
"69","Saint Francis (PA)","32","22-10","363","11.34"
"70","Gonzaga","33","31-2","373","11.30"
"71","Indiana","32","20-12","361","11.28"
"72","Northwestern St.","30","15-15","338","11.27"
"73","Bowling Green","31","21-10","349","11.26"
"","Maryland","31","24-7","349","11.26"
"75","Lamar University","32","17-15","360","11.25"
"76","Penn St.","31","21-10","348","11.23"
"77","Northern Ky.","32","23-9","359","11.22"
"","TCU","32","16-16","359","11.22"
"79","Wagner","29","8-21","324","11.17"
"80","Sacramento St.","30","16-14","335","11.17"
"81","Bradley","34","23-11","379","11.15"
"82","New Mexico St.","31","25-6","345","11.13"
"","Manhattan","31","13-18","345","11.13"
"84","Alcorn","30","15-15","333","11.10"
"85","Michigan St.","31","22-9","344","11.10"
"","Southern U.","31","17-15","344","11.10"
"87","Jacksonville St.","32","13-19","354","11.06"
"88","UTSA","32","13-19","353","11.03"
"89","UT Martin","29","9-20","319","11.00"
"90","FIU","32","19-13","351","10.97"
"","Central Mich.","32","14-18","351","10.97"
"92","Cincinnati","30","20-10","329","10.97"
"","Fresno St.","30","11-19","329","10.97"
"94","Pacific","33","23-10","361","10.94"
"95","Kent St.","32","20-12","350","10.94"
"96","Abilene Christian","31","20-11","339","10.94"
"97","Rider","30","18-12","328","10.93"
"98","ETSU","34","30-4","371","10.91"
"99","Arizona","32","21-11","349","10.91"
"100","Missouri St.","33","16-17","359","10.88"
"101","Marshall","32","17-15","348","10.88"
"102","Missouri","31","15-16","337","10.87"
"","Southeastern La.","31","8-23","337","10.87"
"104","Washington St.","32","16-16","347","10.84"
"105","Oregon","31","24-7","336","10.84"
"106","Louisville","31","24-7","335","10.81"
"107","Morehead St.","32","13-19","345","10.78"
"108","Utah St.","34","26-8","366","10.76"
"109","South Carolina St.","29","11-18","312","10.76"
"110","Mt. St. Mary's","32","11-21","344","10.75"
"111","Southern California","31","22-9","333","10.74"
"","Kansas","31","28-3","333","10.74"
"","Middle Tenn.","31","8-23","333","10.74"
"114","Texas A&M","30","16-14","322","10.73"
"115","Samford","33","10-23","354","10.73"
"116","Eastern Ill.","32","17-15","343","10.72"
"","Fla. Atlantic","32","17-15","343","10.72"
"118","Central Ark.","31","10-21","332","10.71"
"119","Marquette","30","18-12","321","10.70"
"120","St. Bonaventure","31","19-12","331","10.68"
"121","Siena","30","20-10","320","10.67"
"","UTRGV","30","14-16","320","10.67"
"123","Radford","32","21-11","341","10.66"
"124","Louisiana","33","14-19","351","10.64"
"125","Delaware St.","32","6-26","340","10.63"
"126","Stony Brook","33","20-13","350","10.61"
"127","Eastern Wash.","31","23-8","328","10.58"
"","St. Francis Brooklyn","31","13-18","328","10.58"
"129","La Salle","30","15-15","317","10.57"
"130","San Francisco","34","22-12","359","10.56"
"","Hampton","34","15-19","359","10.56"
"132","Harvard","29","21-8","305","10.52"
"133","Tennessee Tech","31","9-22","326","10.52"
"134","Syracuse","32","18-14","336","10.50"
"135","Louisiana Tech","30","22-8","314","10.47"
"","Mississippi Val.","30","3-27","314","10.47"
"137","Tennessee St.","33","18-15","345","10.45"
"138","Memphis","31","21-10","324","10.45"
"139","Drexel","33","14-19","344","10.42"
"140","Seattle U","29","14-15","302","10.41"
"141","UMES","32","5-27","333","10.41"
"","Jacksonville","32","14-18","333","10.41"
"143","Hofstra","34","26-8","353","10.38"
"144","Mercer","32","17-15","332","10.38"
"","NC State","32","20-12","332","10.38"
"146","Kansas St.","32","11-21","331","10.34"
"","Saint Joseph's","32","6-26","331","10.34"
"148","Oakland","33","14-19","341","10.33"
"","Purdue Fort Wayne","33","14-19","341","10.33"
"150","Sam Houston St.","31","18-13","320","10.32"
"151","Grambling","32","17-15","330","10.31"
"152","Seton Hall","30","21-9","309","10.30"
"153","Fairfield","32","12-20","329","10.28"
"154","UAB","32","19-13","328","10.25"
"","Canisius","32","12-20","328","10.25"
"156","VMI","33","9-24","338","10.24"
"157","Robert Morris","34","20-14","348","10.24"
"","Boston U.","34","21-13","348","10.24"
"159","UC Santa Barbara","31","21-10","317","10.23"
"160","Iowa St.","32","12-20","327","10.22"
"","Oklahoma St.","32","18-14","327","10.22"
"162","Duquesne","30","21-9","305","10.17"
"163","Wake Forest","31","13-18","315","10.16"
"164","Colorado","32","21-11","325","10.16"
"165","Ohio St.","31","21-10","314","10.13"
"166","Eastern Ky.","33","16-17","334","10.12"
"167","James Madison","30","9-21","303","10.10"
"168","Arizona St.","31","20-11","313","10.10"
"","Florida","31","19-12","313","10.10"
"170","Notre Dame","32","20-12","322","10.06"
"","UT Arlington","32","14-18","322","10.06"
"","McNeese","32","15-17","322","10.06"
"","Toledo","32","17-15","322","10.06"
"174","Colgate","34","25-9","342","10.06"
"175","UCF","30","16-14","301","10.03"
"176","Tennessee","31","17-14","311","10.03"
"177","Texas St.","32","21-11","321","10.03"
"178","SIUE","31","8-23","308","9.94"
"179","North Florida","33","21-12","327","9.91"
"","Ga. Southern","33","20-13","327","9.91"
"181","Little Rock","31","21-10","307","9.90"
"182","Arkansas St.","32","16-16","316","9.88"
"183","VCU","31","18-13","306","9.87"
"184","Green Bay","33","17-16","325","9.85"
"185","Omaha","32","16-16","315","9.84"
"186","Idaho St.","30","8-22","294","9.80"
"187","Appalachian St.","33","18-15","323","9.79"
"188","FGCU","32","10-22","313","9.78"
"","Eastern Mich.","32","16-16","313","9.78"
"190","Temple","31","14-17","303","9.77"
"191","San Jose St.","31","7-24","302","9.74"
"","Akron","31","24-7","302","9.74"
"","Western Caro.","31","19-12","302","9.74"
"194","A&M-Corpus Christi","32","14-18","311","9.72"
"195","N.C. Central","31","18-13","301","9.71"
"","Georgia Tech","31","17-14","301","9.71"
"","Monmouth","31","18-13","301","9.71"
"","Maine","31","9-22","301","9.71"
"199","Howard","33","4-29","320","9.70"
"200","Pepperdine","32","16-16","310","9.69"
"201","Kentucky","31","25-6","300","9.68"
"202","New Orleans","30","9-21","290","9.67"
"","Stetson","33","16-17","319","9.67"
"204","Kennesaw St.","29","1-28","280","9.66"
"205","Incarnate Word","31","9-22","299","9.65"
"206","USC Upstate","33","13-20","318","9.64"
"207","Hawaii","30","17-13","289","9.63"
"","Alabama A&M","30","8-22","289","9.63"
"209","Murray St.","32","23-9","308","9.63"
"210","Binghamton","29","10-19","279","9.62"
"211","East Carolina","31","11-20","298","9.61"
"212","South Dakota St.","32","22-10","307","9.59"
"","Gardner-Webb","32","16-16","307","9.59"
"214","Utah","31","16-15","297","9.58"
"215","Vermont","33","26-7","316","9.58"
"216","Prairie View","32","19-13","305","9.53"
"217","UIC","35","18-17","333","9.51"
"218","Northern Ariz.","30","16-14","285","9.50"
"","UMass Lowell","32","13-19","304","9.50"
"","Miami (OH)","32","13-19","304","9.50"
"221","UNI","31","25-6","294","9.48"
"222","New Mexico","33","19-14","312","9.45"
"223","Southern Miss.","31","9-22","293","9.45"
"224","Miami (FL)","31","15-16","292","9.42"
"225","Jackson St.","32","15-17","301","9.41"
"","Boston College","32","13-19","301","9.41"
"227","Valparaiso","35","19-16","329","9.40"
